OBJECTID,FOLIO,TRUE_SITE_ADDR,TRUE_SITE_CITY,TRUE_SITE_ZIP_CODE,DOR_CODE_CUR,DOR_DESC,CONDO_FLAG,PARENT_FOLIO,PRIMARY_ZONE,BEDROOM_COUNT,YEAR_BUILT,LOT_SIZE,BUILDING_HEATED_AREA,UNIT_COUNT,ASSESSMENT_YEAR_CUR
777234,2452040110790,600 GRAPETREE DR 9EN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,3,1974,0,2281,0,2026
777235,2452040110800,600 GRAPETREE DR 10EN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,3,1974,0,2281,0,2026
777236,2452040110810,600 GRAPETREE DR 11EN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,3,1974,0,2281,0,2026
777237,2452040110820,600 GRAPETREE DR 3ES,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,3,1974,0,2281,0,2026
777238,2452040110830,600 GRAPETREE DR 4ES,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,3,1974,0,2281,0,2026
777239,2452040110840,600 GRAPETREE DR 5ES,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,3,1974,0,2281,0,2026
777240,2452040110850,600 GRAPETREE DR 6ES,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,3,1974,0,2281,0,2026
777241,2452040110860,600 GRAPETREE DR 7ES,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,3,1974,0,2281,0,2026
777242,2452040110870,600 GRAPETREE DR 8ES,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,4,1974,0,2281,0,2026
777243,2452040110880,600 GRAPETREE DR 9ES,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,4,1974,0,2281,0,2026
777244,2452040110890,600 GRAPETREE DR 10ES,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,3,1974,0,2281,0,2026
777245,2452040110900,600 GRAPETREE DR 11ES,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,3,1974,0,2281,0,2026
777246,2452040110910,600 GRAPETREE DR 3FN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777247,2452040110920,600 GRAPETREE DR 4FN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777248,2452040110930,600 GRAPETREE DR 5FN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777249,2452040110940,600 GRAPETREE DR 6FN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777250,2452040110950,600 GRAPETREE DR 7FN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1888,0,2026
777251,2452040110960,600 GRAPETREE DR 8FN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777252,2452040110970,600 GRAPETREE DR 9FN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777253,2452040110980,600 GRAPETREE DR 10FN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777254,2452040111000,600 GRAPETREE DR 3FS,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777255,2452040111010,600 GRAPETREE DR 4FS,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777256,2452040111020,600 GRAPETREE DR 5FS,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777257,2452040111030,600 GRAPETREE DR 6FS,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,1,2026
777258,2452040111040,600 GRAPETREE DR 7FS,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777259,2452040111050,600 GRAPETREE DR 8FS,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777260,2452040111060,600 GRAPETREE DR 9FS,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777261,2452040111070,600 GRAPETREE DR 10FS,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777262,2452040111080,600 GRAPETREE DR 11FS,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777263,2452040111090,600 GRAPETREE DR 3GN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
777264,2452040111100,600 GRAPETREE DR 4GN,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040110001,6400,2,1974,0,1670,0,2026
