folio,zip,addr,muni,dorCode,dorDesc,cls,homestead,taxable,assessedVal,justVal,exemption,rollYear,valid
2442320040350,33149,412 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1474217,1525628,2447833,51411,2026,true
2442320040360,33149,422 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,788390,839801,2741007,51411,2026,true
2442320040370,33149,432 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1938971,1938971,2202119,0,2026,true
2442320040380,33149,442 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,448003,499414,2201396,51411,2026,true
2442320040390,33149,452 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2468286,2519697,2519697,51411,2026,true
2442320040400,33149,462 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1118824,1170235,2226273,51411,2026,true
2442320040410,33149,472 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1327748,1379159,2853276,51411,2026,true
2442320040420,33149,482 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,493505,544916,2261649,51411,2026,true
2442320040430,33149,512 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1053429,1104840,2368279,51411,2026,true
2442320040440,33149,524 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2367737,2419148,3475255,51411,2026,true
2442320040450,33149,525 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1495890,1547301,2426684,51411,2026,true
2442320040460,33149,515 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1108254,1159665,2404131,51411,2026,true
2442320040470,33149,485 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1377469,1428880,2243638,51411,2026,true
2442320040480,33149,475 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3374676,3374676,3374676,0,2026,true
2442320040490,33149,465 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2594396,2645807,3034768,51411,2026,true
2442320040500,33149,455 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3126405,3177816,3207302,51411,2026,true
2442320040510,33149,445 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,493438,544849,2301491,51411,2026,true
2442320040520,33149,435 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3141239,3141239,3141239,0,2026,true
2442320040530,33149,425 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1425146,1476557,2390399,51411,2026,true
2442320040540,33149,415 HAMPTON LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1463049,1514460,2601931,51411,2026,true
2442320040550,33149,,Key Biscayne,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,Government,0,0,1842827,2194400,1842827,2026,true
2442320040560,33149,400 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3377194,3428605,4183627,51411,2026,true
2442320040570,33149,412 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2398426,2449837,2449837,51411,2026,true
2442320040580,33149,422 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,484832,536243,2291427,51411,2026,true
2442320040590,33149,432 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1758912,1758912,2156621,0,2026,true
2442320040600,33149,442 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2085680,2137091,2993483,51411,2026,true
2442320040610,33149,452 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,872822,924233,2218577,51411,2026,true
2442320040620,33149,462 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2259906,2311317,3171848,51411,2026,true
2442320040630,33149,472 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3287009,3287009,3287009,0,2026,true
2442320040640,33149,482 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1709979,1709979,2191674,0,2026,true
2442320040650,33149,512 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1328657,1380068,2302100,51411,2026,true
2442320040660,33149,524 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3325586,3376997,3376997,51411,2026,true
2442320040670,33149,525 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1450885,1502296,2720822,51411,2026,true
2442320040680,33149,515 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2174482,2225893,3199285,51411,2026,true
2442320040690,33149,485 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3168175,3168175,3168175,0,2026,true
2442320040700,33149,475 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,467289,518700,2267002,51411,2026,true
2442320040710,33149,465 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3762234,3762234,3762234,0,2026,true
2442320040720,33149,455 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,448388,499799,2221697,51411,2026,true
2442320040730,33149,445 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3757338,3757338,3757338,0,2026,true
2442320040740,33149,435 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1062517,1113928,2353379,51411,2026,true
2442320040750,33149,425 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,4290399,4341810,4341810,51411,2026,true
2442320040760,33149,415 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1188311,1239722,2537189,51411,2026,true
2442320040770,33149,401 RIDGEWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,5878047,5878047,5878047,0,2026,true
2442320040780,33149,400 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1638778,1690189,3498186,51411,2026,true
2442320040790,33149,412 WOODCREST RD,Key Biscayne,0081,VACANT RESIDENTIAL : VACANT LAND,Vacant Residential,0,2083120,2083120,2083120,0,2026,true
2442320040800,33149,422 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3164797,3216208,3278176,51411,2026,true
2442320040810,33149,432 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1703248,1754659,2930433,51411,2026,true
2442320040820,33149,442 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2654986,2706397,3181026,51411,2026,true
2442320040830,33149,452 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2291669,2343080,2343080,51411,2026,true
2442320040840,33149,462 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2426047,2477458,2564246,51411,2026,true
2442320040850,33149,472 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2492752,2492752,2492752,0,2026,true
2442320040860,33149,482 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,476849,528260,2175791,51411,2026,true
2442320040870,33149,512 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1059448,1110859,2425797,51411,2026,true
2442320040880,33149,524 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1806754,1858165,2449859,51411,2026,true
2442320040890,33149,525 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1954010,2005421,2785068,51411,2026,true
2442320040900,33149,515 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2019118,2019118,2266677,0,2026,true
2442320040910,33149,485 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1397596,1449007,2416952,51411,2026,true
2442320040920,33149,475 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2796618,2796618,2796618,0,2026,true
2442320040930,33149,465 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1490450,1541861,2425417,51411,2026,true
2442320040940,33149,455 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2293060,2344471,2449355,51411,2026,true
2442320040950,33149,445 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,663813,715224,2335130,51411,2026,true
2442320040960,33149,435 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1433709,1485120,2301867,51411,2026,true
2442320040970,33149,425 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,449614,501025,2245580,51411,2026,true
2442320040980,33149,415 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,597678,649089,2401335,51411,2026,true
2442320040990,33149,401 WOODCREST RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,5486058,5486058,5820200,0,2026,true
2442320041000,33149,400 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3451219,3451219,3451219,0,2026,true
2442320041010,33149,412 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,608200,659611,2476609,51411,2026,true
2442320041020,33149,422 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,502968,554379,2368826,51411,2026,true
2442320041030,33149,432 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2530688,2582099,3347438,51411,2026,true
2442320041040,33149,442 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2030642,2082053,2932659,51411,2026,true
2442320041050,33149,452 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2579399,2630810,3184554,51411,2026,true
2442320041060,33149,462 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2205363,2205363,2205363,0,2026,true
2442320041070,33149,472 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,499164,560575,2373086,61411,2026,true
2442320041080,33149,482 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3396555,3447966,3823913,51411,2026,true
2442320041090,33149,512 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2214114,2265525,2394021,51411,2026,true
2442320041100,33149,524 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2794724,2846135,3687650,51411,2026,true
2442320041110,33149,525 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,0,646661,2544708,646661,2026,true
2442320041120,33149,515 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2410501,2461912,2547471,51411,2026,true
2442320041130,33149,485 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1863171,1863171,2238318,0,2026,true
2442320041140,33149,475 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1686470,1737881,3079044,51411,2026,true
2442320041150,33149,465 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3475757,3475757,3475757,0,2026,true
2442320041160,33149,455 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3428969,3480380,3493845,51411,2026,true
2442320041170,33149,445 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2595946,2647357,3218494,51411,2026,true
2442320041180,33149,435 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2419630,2419630,2419630,0,2026,true
2442320041190,33149,425 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2751901,2803312,2803312,51411,2026,true
2442320041200,33149,415 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1951842,1951842,2228749,0,2026,true
2442320041210,33149,401 GLENRIDGE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2495520,2546931,2546931,51411,2026,true
2442320041220,33149,400 FERNWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,430768,482179,1552869,51411,2026,true
2442320041221,33149,402 FERNWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1285911,1342322,1342322,56411,2026,true
2442320041230,33149,412 FERNWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,360118,411529,1352408,51411,2026,true
2442320041231,33149,414 FERNWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,846477,897888,1329695,51411,2026,true
2442320041270,33149,452 FERNWOOD RD,Key Biscayne,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,Multifamily,1,3333303,3384714,3551032,51411,2026,true
2442320041290,33149,472 FERNWOOD RD,Key Biscayne,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,Multifamily,0,3302683,3302683,3302683,0,2026,true
2442320041300,33149,482 FERNWOOD RD,Key Biscayne,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,Multifamily,0,1982117,1982117,2270127,0,2026,true
2442320041320,33149,524 FERNWOOD RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,764486,815897,3019630,51411,2026,true
2442320050010,33149,527 SATINWOOD DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,733159,784570,2399550,51411,2026,true
2442320050020,33149,526 ALLENDALE RD,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,444030,500441,2100781,56411,2026,true
2442320050030,33149,527 SABAL PALM DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1594338,1645749,2742372,51411,2026,true
2442320050040,33149,526 SATINWOOD DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2332069,2332069,2639696,0,2026,true
2442320050050,33149,527 HARBOR DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3188062,3188062,3188062,0,2026,true
2442320050060,33149,526 SABAL PALM DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2402751,2454162,3658684,51411,2026,true
2442320050070,33149,300 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3487052,3487052,3487052,0,2026,true
2442320050080,33149,310 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1575804,1627215,2578523,51411,2026,true
2442320050090,33149,320 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2536728,2588139,3158928,51411,2026,true
2442320050100,33149,330 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3008552,3008552,3008552,0,2026,true
2442320050110,33149,340 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1269174,1320585,3034579,51411,2026,true
2442320050120,33149,350 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1971442,2022853,2943975,51411,2026,true
2442320050130,33149,360 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1563082,1614493,2872313,51411,2026,true
2442320050140,33149,370 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1968766,2020177,3228688,51411,2026,true
2442320050150,33149,470 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1713132,1764543,2928204,51411,2026,true
2442320050160,33149,460 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2788825,2840236,3341494,51411,2026,true
2442320050170,33149,450 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,594707,646118,2583132,51411,2026,true
2442320050180,33149,440 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,987639,1039050,2952224,51411,2026,true
2442320050190,33149,420 PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1994377,2045788,2975349,51411,2026,true
2442320050200,33149,400 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1594785,1646196,3176930,51411,2026,true
2442320050210,33149,401 HARBOR DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1537460,1588871,3061904,51411,2026,true
2442320050220,33149,425 HARBOR DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,5649448,5649448,5649448,0,2026,true
2442320050230,33149,441 HARBOR DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1413352,1464763,2639802,51411,2026,true
2442320050240,33149,455 HARBOR DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,680705,732116,2479963,51411,2026,true
2442320050250,33149,465 HARBOR DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,662905,714316,2417904,51411,2026,true
2442320050260,33149,475 HARBOR DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3821277,3872688,3872688,51411,2026,true
2442320050270,33149,501 HARBOR DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2564987,2616398,3338374,51411,2026,true
2442320050280,33149,515 HARBOR DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3622027,3622027,3622027,0,2026,true
2442320050290,33149,381 BEECHWOOD DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3314372,3314372,3314372,0,2026,true
2442320050300,33149,371 BEECHWOOD DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,539231,590642,2293712,51411,2026,true
2442320050310,33149,361 BEECHWOOD DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,972029,1023440,2311919,51411,2026,true
2442320050320,33149,351 BEECHWOOD DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1653471,1704882,2331950,51411,2026,true
2442320050330,33149,341 BEECHWOOD DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,480589,532000,2180322,51411,2026,true
2442320050340,33149,331 BEECHWOOD DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2919643,2919643,2927715,0,2026,true
2442320050350,33149,321 BEECHWOOD DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1867406,1867406,2143314,0,2026,true
2442320050360,33149,311 BEECHWOOD DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,450103,501514,2147400,51411,2026,true
2442320050370,33149,301 BEECHWOOD DR,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2524267,2524267,2524267,0,2026,true
2442320050380,33149,300 REDWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,4226560,4226560,4296110,0,2026,true
2442320050390,33149,310 REDWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3026597,3078008,3540470,51411,2026,true
2442320050400,33149,320 REDWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,920582,971993,2133932,51411,2026,true
2442320050410,33149,330 REDWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2197104,2197104,2197104,0,2026,true
2442320050420,33149,340 REDWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,4149134,4200545,4200545,51411,2026,true
2442320050430,33149,350 REDWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1905224,1956635,3029114,51411,2026,true
2442320050440,33149,380 REDWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,2247093,2247093,2247093,0,2026,true
2442320050450,33149,390 REDWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,925102,976513,2751604,51411,2026,true
2442320050460,33149,371 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1306328,1357739,2257394,51411,2026,true
2442320050470,33149,361 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2143434,2194845,3172902,51411,2026,true
2442320050480,33149,351 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2077002,2128413,2128413,51411,2026,true
2442320050490,33149,341 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,3112526,3163937,3555132,51411,2026,true
2442320050500,33149,335 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,2254035,2305446,3043457,51411,2026,true
2442320050510,33149,321 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3004204,3004204,3004204,0,2026,true
2442320050520,33149,315 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,1726640,1778051,2748854,51411,2026,true
2442320050530,33149,301 W PALMWOOD LN,Key Biscayne,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,3447537,3447537,3447537,0,2026,true
